"","region","year","cdc_week","week_of","fny_ili","fny_total","fny_percent","cdc_ili","cdc_total","cdc_percent","ili_ili","ili_total","ili_percent"
"1",1,2013,38,"2013-09-23",110,837,13.142174432497,0,0,NA,0,0,NA
"2",1,2013,39,"2013-09-30",89,794,11.2090680100756,0,0,NA,0,0,NA
"3",1,2013,40,"2013-10-07",81,775,10.4516129032258,0,151,"0.0",368,59819,"0.615189153947742"
"4",1,2013,41,"2013-10-14",89,843,10.5575326215896,1,194,"0.515463917525773",391,60690,"0.644257703081233"
"5",1,2013,42,"2013-10-21",115,906,12.6931567328918,0,201,"0.0",421,57316,"0.734524391094982"
"6",1,2013,43,"2013-10-28",66,892,7.39910313901345,3,175,"1.71428571428571",391,56884,"0.687363757822938"
"7",1,2013,44,"2013-11-04",94,820,11.4634146341463,3,210,"1.42857142857143",403,55747,"0.722908856081942"
"8",1,2013,45,"2013-11-11",91,914,9.9562363238512,3,218,"1.37614678899083",434,55998,"0.775027679559984"
"9",1,2013,46,"2013-11-18",73,890,8.20224719101124,6,242,"2.47933884297521",440,55413,"0.794037500225579"
"10",1,2013,47,"2013-11-25",81,859,9.42956926658906,7,224,"3.125",385,54301,"0.709010883777463"
"11",1,2013,48,"2013-12-02",100,903,11.0741971207087,11,203,"5.41871921182266",335,35927,"0.932446349542127"
"12",1,2013,49,"2013-12-09",96,959,10.0104275286757,32,311,"10.2893890675241",440,53511,"0.822260843564874"
"13",1,2013,50,"2013-12-16",108,827,13.0592503022975,28,297,"9.42760942760943",509,49366,"1.03107401855528"
"14",1,2013,51,"2013-12-23",147,1049,14.0133460438513,66,299,"22.0735785953177",527,46193,"1.1408654991016"
"15",1,2013,52,"2013-12-30",238,1654,14.3893591293833,147,400,"36.75",513,29548,"1.7361581156085"
"16",1,2014,1,"2014-01-06",297,2000,14.85,161,500,"32.2",509,29176,"1.74458459007403"
"17",1,2014,2,"2014-01-13",264,1830,14.4262295081967,264,670,"39.4029850746269",689,48437,"1.42246629642629"
"18",1,2014,3,"2014-01-20",234,1833,12.7659574468085,296,764,"38.7434554973822",861,49402,"1.74284441925428"
"19",1,2014,4,"2014-01-27",219,1706,12.8370457209848,273,771,"35.408560311284",889,47355,"1.87730968218773"
"20",1,2014,5,"2014-02-03",208,1660,12.5301204819277,242,750,"32.2666666666667",1004,55050,"1.82379654859219"
"21",1,2014,6,"2014-02-10",187,1567,11.9336311423101,194,643,"30.1710730948678",1036,49478,"2.09385989732811"
"22",1,2014,7,"2014-02-17",172,1581,10.8791903858318,166,641,"25.8970358814353",868,51617,"1.68161652168859"
"23",1,2014,8,"2014-02-24",133,1451,9.16609235010338,132,620,"21.2903225806452",702,45718,"1.53550024060545"
"24",1,2014,9,"2014-03-03",137,1468,9.33242506811989,103,553,"18.625678119349",672,51941,"1.29377563004178"
"25",1,2014,10,"2014-03-10",141,1404,10.042735042735,87,478,"18.2008368200837",648,49685,"1.30421656435544"
"26",1,2014,11,"2014-03-17",144,1295,11.1196911196911,115,537,"21.415270018622",545,43939,"1.24035594801884"
"27",1,2014,12,"2014-03-24",140,1280,10.9375,145,505,"28.7128712871287",665,47863,"1.38938219501494"
"28",1,2014,13,"2014-03-31",130,1273,10.2120974076983,153,555,"27.5675675675676",650,49534,"1.31222998344571"
"29",1,2014,14,"2014-04-07",120,1264,9.49367088607595,149,541,"27.5415896487985",825,51407,"1.60483980780828"
"30",1,2014,15,"2014-04-14",108,1200,9,184,603,"30.514096185738",976,52977,"1.84230892651528"
"31",1,2014,16,"2014-04-21",95,1043,9.10834132310642,141,499,"28.2565130260521",789,50443,"1.56414170449815"
"32",1,2014,17,"2014-04-28",88,1110,7.92792792792793,139,538,"25.8364312267658",629,44949,"1.39936372333089"
"33",1,2014,18,"2014-05-05",56,1086,5.15653775322284,103,450,"22.8888888888889",514,49417,"1.04012789121153"
"34",1,2014,19,"2014-05-12",62,1042,5.95009596928983,43,316,"13.6075949367089",490,47170,"1.03879584481662"
"35",1,2014,20,"2014-05-19",57,966,5.90062111801242,29,302,"9.60264900662252",390,43223,"0.902297387964741"
"36",1,2014,21,"2014-05-26",65,989,6.57229524772497,16,254,"6.2992125984252",289,42528,"0.679552294958615"
"37",1,2014,22,"2014-06-02",68,966,7.03933747412008,4,203,"1.97044334975369",222,33764,"0.657505034948466"
"38",1,2014,23,"2014-06-09",78,979,7.96731358529111,2,225,"0.888888888888889",273,37513,"0.72774771412577"
"39",1,2014,24,"2014-06-16",62,931,6.65950590762621,0,172,"0.0",236,38797,"0.608294455756888"
"40",1,2014,25,"2014-06-23",63,1020,6.17647058823529,1,160,"0.625",224,37940,"0.590405904059041"
"41",1,2014,26,"2014-06-30",40,1043,3.83509108341323,3,133,"2.25563909774436",233,36127,"0.644946992554045"
"42",1,2014,27,"2014-07-07",43,1049,4.09914204003813,0,127,"0.0",216,29425,"0.734069668649108"
"43",1,2014,28,"2014-07-14",23,970,2.37113402061856,0,127,"0.0",171,35355,"0.483665676707679"
"44",1,2014,29,"2014-07-21",17,961,1.76899063475546,0,126,"0.0",181,35147,"0.514979941389023"
"45",1,2014,30,"2014-07-28",34,934,3.64025695931478,1,118,"0.847457627118644",188,35454,"0.530264568172844"
"46",1,2014,31,"2014-08-04",33,954,3.45911949685535,0,93,"0.0",168,34703,"0.484108002190012"
"47",1,2014,32,"2014-08-11",45,893,5.03919372900336,0,85,"0.0",165,34347,"0.480391300550266"
"48",1,2014,33,"2014-08-18",38,917,4.14394765539804,1,133,"0.75187969924812",180,33409,"0.538776976263881"
"49",1,2014,34,"2014-08-25",44,989,4.44893832153691,0,90,"0.0",169,34061,"0.496168638618948"
"50",1,2014,35,"2014-09-01",62,976,6.35245901639344,3,101,"2.97029702970297",168,35599,"0.47192336863395"
"51",1,2014,36,"2014-09-08",97,1057,9.17691579943236,0,108,"0.0",181,33346,"0.542793738379416"
"52",1,2014,37,"2014-09-15",136,1122,12.1212121212121,0,143,"0.0",204,38898,"0.524448557766466"
"53",1,2014,38,"2014-09-22",105,1056,9.94318181818182,0,191,"0.0",245,40607,"0.603344250991208"
"54",1,2014,39,"2014-09-29",143,1209,11.8279569892473,1,180,"0.555555555555556",248,39024,"0.635506355063551"
"55",1,2014,40,"2014-10-06",141,1165,12.1030042918455,10,423,"2.36406619385343",352,51688,"0.681009131713357"
"56",1,2014,41,"2014-10-13",114,1265,9.01185770750988,4,462,"0.865800865800866",386,51169,"0.75436299321855"
"57",1,2014,42,"2014-10-20",106,1302,8.14132104454685,9,496,"1.81451612903226",357,45797,"0.779527043256108"
"58",1,2014,43,"2014-10-27",144,1549,9.29632020658489,4,462,"0.865800865800866",330,52589,"0.627507653691837"
"59",1,2014,44,"2014-11-03",116,1334,8.69565217391304,6,464,"1.29310344827586",433,53504,"0.80928528708134"
"60",1,2014,45,"2014-11-10",128,1289,9.93017843289372,6,558,"1.0752688172043",504,58890,"0.855832908813041"
"61",1,2014,46,"2014-11-17",123,1187,10.3622577927548,8,515,"1.55339805825243",463,52595,"0.880311816712615"
"62",1,2014,47,"2014-11-24",145,1227,11.8174409127954,12,590,"2.03389830508475",425,52399,"0.811084180995821"
"63",1,2014,48,"2014-12-01",133,1251,10.6314948041567,30,510,"5.88235294117647",359,35683,"1.00608132724266"
"64",1,2014,49,"2014-12-08",166,1285,12.9182879377432,50,722,"6.92520775623269",542,55117,"0.983362664876535"
"65",1,2014,50,"2014-12-15",138,1193,11.5674769488684,107,848,"12.6179245283019",594,51222,"1.15965795947054"
"66",1,2014,51,"2014-12-22",205,1456,14.0796703296703,189,1162,"16.2650602409639",625,50026,"1.24935033782433"
"67",1,2014,52,"2014-12-29",243,1784,13.6210762331839,319,1371,"23.2676878191101",651,32717,"1.98979124002812"
"68",1,2015,1,"2015-01-12",249,1335,18.6516853932584,471,2230,"21.1210762331839",915,48019,"1.90549574126908"
"69",1,2015,2,"2015-01-19",235,1537,15.2895250487964,707,2581,"27.3924835335141",1306,51021,"2.55973030712844"
"70",1,2015,3,"2015-01-26",217,1633,13.2884262094305,849,2791,"30.4192045861698",1923,50890,"3.77873845549224"
"71",1,2015,4,"2015-02-02",210,1647,12.7504553734062,765,2680,"28.544776119403",1557,44917,"3.46639357036311"
"72",1,2015,5,"2015-02-09",200,1501,13.3244503664224,656,2510,"26.1354581673307",1463,45708,"3.20075260348298"
"73",1,2015,6,"2015-02-16",174,1552,11.2113402061856,487,2171,"22.4320589590051",1271,45626,"2.78569236838645"
"74",1,2015,7,"2015-02-23",134,1366,9.80966325036603,338,1875,"18.0266666666667",973,42015,"2.31583958110199"
"75",1,2015,8,"2015-03-02",124,1366,9.07759882869692,281,1478,"19.0121786197564",890,53347,"1.66832249236133"
"76",1,2015,9,"2015-03-09",136,1186,11.4671163575042,207,1231,"16.8155970755483",797,49598,"1.6069196338562"
"77",1,2015,10,"2015-03-16",156,1296,12.037037037037,182,1199,"15.1793160967473",767,49715,"1.54279392537464"
"78",1,2015,11,"2015-03-23",120,1007,11.9165839126117,183,1169,"15.6544054747648",695,49795,"1.39572246209459"
"79",1,2015,12,"2015-03-30",143,888,16.1036036036036,196,1214,"16.1449752883031",728,52403,"1.38923344083354"
"80",1,2015,13,"2015-04-06",126,1179,10.6870229007634,160,1063,"15.0517403574788",756,52317,"1.44503698606571"
"81",1,2015,14,"2015-04-13",89,967,9.20372285418821,149,1231,"12.1039805036556",691,53033,"1.30296230648841"
"82",1,2015,15,"2015-04-20",100,1121,8.92060660124888,138,1142,"12.0840630472855",621,51230,"1.21218036306851"
"83",1,2015,16,"2015-04-27",70,989,7.0778564206269,90,964,"9.33609958506224",551,46706,"1.17971995032758"
"84",1,2015,17,"2015-05-04",57,1037,5.49662487945998,59,770,"7.66233766233766",439,49875,"0.880200501253133"
"85",1,2015,18,"2015-05-11",78,1043,7.4784276126558,46,623,"7.38362760834671",389,45285,"0.859004085237937"
"86",1,2015,19,"2015-05-18",77,935,8.23529411764706,22,510,"4.31372549019608",286,44660,"0.640394088669951"
"87",1,2015,20,"2015-05-25",93,1103,8.43155031731641,9,497,"1.81086519114688",283,42619,"0.664023088293953"
"88",1,2015,21,"2015-06-01",61,1084,5.62730627306273,3,393,"0.763358778625954",248,34974,"0.709098187224796"
"89",1,2015,22,"2015-06-08",60,1031,5.819592628516,2,331,"0.604229607250755",227,37446,"0.606206270362656"
"90",1,2015,23,"2015-06-15",71,1173,6.05285592497869,4,313,"1.2779552715655",257,38048,"0.675462573591253"
"91",1,2015,24,"2015-06-22",55,1030,5.33980582524272,1,288,"0.347222222222222",199,37540,"0.530101225359616"
"92",1,2015,25,"2015-06-29",48,964,4.9792531120332,1,221,"0.452488687782805",188,33896,"0.554637715364645"
"93",1,2015,26,"2015-07-06",50,1050,4.76190476190476,3,220,"1.36363636363636",173,28973,"0.597107651951817"
"94",1,2015,27,"2015-07-13",54,997,5.41624874623872,2,225,"0.888888888888889",168,33289,"0.504671212712908"
"95",1,2015,28,"2015-07-20",25,871,2.87026406429392,2,200,"1.0",158,34197,"0.462028832938562"
"96",1,2015,29,"2015-07-27",43,963,4.46521287642783,0,198,"0.0",150,34388,"0.436198673956031"
"97",1,2015,30,"2015-08-03",42,912,4.60526315789474,0,148,"0.0",133,33092,"0.401909827148556"
"98",1,2015,31,"2015-08-10",51,936,5.44871794871795,5,185,"2.7027027027027",144,33405,"0.431073192635833"
"99",1,2015,32,"2015-08-17",55,942,5.83864118895966,1,152,"0.657894736842105",140,31785,"0.440459336164858"
"100",1,2015,33,"2015-08-24",53,930,5.6989247311828,0,155,"0.0",138,31961,"0.431776227276994"
"101",1,2015,34,"2015-08-31",46,970,4.74226804123711,2,173,"1.15606936416185",156,33127,"0.470914963624838"
"102",1,2015,35,"2015-09-07",43,1122,3.83244206773619,1,206,"0.485436893203884",150,34130,"0.439496044535599"
"103",1,2015,36,"2015-09-14",72,959,7.50782064650678,4,236,"1.69491525423729",153,30480,"0.501968503937008"
"104",1,2015,37,"2015-09-21",102,1149,8.87728459530026,2,225,"0.888888888888889",179,35706,"0.501316305382849"
"105",1,2015,38,"2015-09-28",106,1198,8.84808013355593,3,343,"0.87463556851312",156,36238,"0.430487333738065"
"106",1,2015,39,"2015-10-05",148,1429,10.3568929321204,4,452,"0.884955752212389",140,37387,"0.374461711290021"
"107",1,2015,40,"2015-10-12",114,1264,9.01898734177215,10,700,"1.42857142857143",305,43521,"0.70081110268606"
"108",1,2015,41,"2015-10-19",138,1357,10.1694915254237,18,760,"2.36842105263158",252,41777,"0.60320271919956"
"109",1,2015,42,"2015-10-26",94,1331,7.06235912847483,9,703,"1.28022759601707",305,42503,"0.71759640495965"
"110",1,2015,43,"2015-11-02",85,1220,6.9672131147541,3,712,"0.421348314606742",210,35045,"0.599229561991725"
"111",1,2015,53,"2015-01-05",225,1528,14.7251308900524,0,0,NA,0,0,NA
"112",2,2013,37,"2013-09-16",0,1,0,0,0,NA,0,0,NA
"113",2,2013,38,"2013-09-23",73,567,12.8747795414462,0,0,NA,0,0,NA
"114",2,2013,39,"2013-09-30",68,606,11.2211221122112,0,0,NA,0,0,NA
"115",2,2013,40,"2013-10-07",63,619,10.1777059773829,11,509,"2.16110019646365",1792,125186,"1.43146997268065"
"116",2,2013,41,"2013-10-14",63,646,9.75232198142415,5,528,"0.946969696969697",1663,123088,"1.35106590406863"
"117",2,2013,42,"2013-10-21",69,675,10.2222222222222,7,567,"1.23456790123457",1767,121366,"1.45592670105301"
"118",2,2013,43,"2013-10-28",44,621,7.085346215781,3,589,"0.509337860780985",2025,125930,"1.60803621059319"
"119",2,2013,44,"2013-11-04",69,619,11.1470113085622,6,591,"1.01522842639594",2093,123504,"1.69468195362094"
"120",2,2013,45,"2013-11-11",70,647,10.8191653786708,12,664,"1.80722891566265",2129,121490,"1.75240760556424"
"121",2,2013,46,"2013-11-18",73,667,10.9445277361319,20,686,"2.91545189504373",2135,121035,"1.76395257570124"
"122",2,2013,47,"2013-11-25",86,700,12.2857142857143,24,722,"3.32409972299169",2277,119021,"1.91310777089757"
"123",2,2013,48,"2013-12-02",86,651,13.21044546851,26,658,"3.95136778115502",2276,101059,"2.25214973431362"
"124",2,2013,49,"2013-12-09",78,661,11.8003025718608,48,867,"5.5363321799308",2978,129728,"2.29557227429699"
"125",2,2013,50,"2013-12-16",77,616,12.5,99,884,"11.1990950226244",2695,116051,"2.3222548707034"
"126",2,2013,51,"2013-12-23",112,727,15.4057771664374,144,982,"14.6639511201629",3088,117606,"2.62571637501488"
"127",2,2013,52,"2013-12-30",185,1208,15.3145695364238,277,1218,"22.7422003284072",3434,101968,"3.36772320728072"
"128",2,2014,1,"2014-01-06",205,1375,14.9090909090909,293,1367,"21.4337966349671",3356,95902,"3.49940564326083"
"129",2,2014,2,"2014-01-13",183,1225,14.9387755102041,331,1585,"20.8832807570978",3416,119648,"2.85504145493447"
"130",2,2014,3,"2014-01-20",149,1130,13.1858407079646,362,1517,"23.8628872775214",3862,123756,"3.12065677623711"
"131",2,2014,4,"2014-01-27",154,1088,14.1544117647059,439,1649,"26.6221952698605",3322,109616,"3.03057947744855"
"132",2,2014,5,"2014-02-03",136,1041,13.0643611911623,347,1621,"21.4065391733498",3293,116882,"2.81737136599305"
"133",2,2014,6,"2014-02-10",104,930,11.1827956989247,322,1411,"22.8206945428774",3286,117054,"2.8072513540759"
"134",2,2014,7,"2014-02-17",113,970,11.6494845360825,276,1315,"20.9885931558935",2791,109795,"2.54201010974999"
"135",2,2014,8,"2014-02-24",94,901,10.4328523862375,174,1141,"15.2497808939527",2657,117200,"2.26706484641638"
"136",2,2014,9,"2014-03-03",80,845,9.46745562130178,187,1097,"17.0464904284412",2443,120792,"2.022484932777"
"137",2,2014,10,"2014-03-10",76,771,9.85732814526589,161,1024,"15.72265625",2795,118460,"2.35944622657437"
"138",2,2014,11,"2014-03-17",94,789,11.9138149556401,194,1060,"18.3018867924528",3347,124386,"2.69081729455083"
"139",2,2014,12,"2014-03-24",81,755,10.7284768211921,240,1093,"21.9579139981702",4291,128587,"3.33704029178688"
"140",2,2014,13,"2014-03-31",67,729,9.19067215363512,294,1241,"23.6905721192587",4809,134544,"3.57429539778808"
"141",2,2014,14,"2014-04-07",54,647,8.34621329211746,319,1212,"26.3201320132013",4623,131921,"3.50437003964494"
"142",2,2014,15,"2014-04-14",68,708,9.6045197740113,290,1218,"23.8095238095238",4235,130136,"3.25428782197086"
"143",2,2014,16,"2014-04-21",43,631,6.81458003169572,248,1122,"22.1033868092692",2964,117383,"2.52506751403525"
"144",2,2014,17,"2014-04-28",35,664,5.2710843373494,154,938,"16.4179104477612",2430,123400,"1.96920583468395"
"145",2,2014,18,"2014-05-05",27,642,4.20560747663551,101,778,"12.9820051413882",2048,121768,"1.68188686682872"
"146",2,2014,19,"2014-05-12",37,584,6.33561643835616,96,743,"12.9205921938089",2190,128000,"1.7109375"
"147",2,2014,20,"2014-05-19",36,572,6.29370629370629,65,677,"9.60118168389956",2074,129282,"1.60424498383379"
"148",2,2014,21,"2014-05-26",42,555,7.56756756756757,35,586,"5.97269624573379",1916,122517,"1.5638646065444"
"149",2,2014,22,"2014-06-02",36,557,6.46319569120287,17,531,"3.2015065913371",1751,111376,"1.57215198965666"
"150",2,2014,23,"2014-06-09",50,568,8.80281690140845,18,470,"3.82978723404255",1764,114493,"1.54070554531718"
"151",2,2014,24,"2014-06-16",21,522,4.02298850574713,22,476,"4.6218487394958",1622,114388,"1.41798090708816"
"152",2,2014,25,"2014-06-23",20,486,4.11522633744856,18,394,"4.56852791878173",1864,115565,"1.61294509583351"
"153",2,2014,26,"2014-06-30",18,524,3.43511450381679,14,404,"3.46534653465347",1724,115255,"1.49581363064509"
"154",2,2014,27,"2014-07-07",17,561,3.03030303030303,14,411,"3.40632603406326",1439,105615,"1.36249585759599"
"155",2,2014,28,"2014-07-14",17,497,3.420523138833,25,406,"6.1576354679803",1512,115289,"1.31148678538282"
"156",2,2014,29,"2014-07-21",17,516,3.29457364341085,21,376,"5.58510638297872",1481,115597,"1.28117511700131"
"157",2,2014,30,"2014-07-28",21,556,3.77697841726619,15,392,"3.8265306122449",1287,113624,"1.13268323593607"
"158",2,2014,31,"2014-08-04",18,514,3.50194552529183,13,351,"3.7037037037037",1424,113281,"1.2570510500437"
"159",2,2014,32,"2014-08-11",26,504,5.15873015873016,5,272,"1.83823529411765",1334,115143,"1.15855935662611"
"160",2,2014,33,"2014-08-18",18,533,3.37711069418387,16,334,"4.79041916167665",1297,115281,"1.12507698579991"
"161",2,2014,34,"2014-08-25",22,521,4.22264875239923,8,292,"2.73972602739726",1277,115737,"1.10336366071351"
"162",2,2014,35,"2014-09-01",49,623,7.86516853932584,20,321,"6.23052959501558",1351,115434,"1.17036575012561"
"163",2,2014,36,"2014-09-08",47,568,8.27464788732394,9,334,"2.69461077844311",1396,116954,"1.19363168425193"
"164",2,2014,37,"2014-09-15",74,611,12.1112929623568,3,355,"0.845070422535211",1652,123873,"1.33362395356535"
"165",2,2014,38,"2014-09-22",58,572,10.1398601398601,9,501,"1.79640718562874",2136,131070,"1.62966353856718"
"166",2,2014,39,"2014-09-29",83,797,10.4140526976161,23,592,"3.88513513513514",2288,127710,"1.79155900086133"
"167",2,2014,40,"2014-10-06",53,685,7.73722627737226,19,1154,"1.64644714038128",2254,137157,"1.64337219390917"
"168",2,2014,41,"2014-10-13",65,792,8.20707070707071,34,1195,"2.84518828451883",2276,134995,"1.68598836993963"
"169",2,2014,42,"2014-10-20",69,771,8.94941634241245,44,1265,"3.47826086956522",2638,135592,"1.94554250988259"
"170",2,2014,43,"2014-10-27",74,849,8.71613663133098,26,1243,"2.09171359613838",2654,136514,"1.944122947097"
"171",2,2014,44,"2014-11-03",52,772,6.73575129533679,26,1173,"2.21653878942882",2500,136216,"1.8353203735244"
"172",2,2014,45,"2014-11-10",67,775,8.64516129032258,34,1256,"2.70700636942675",2803,136102,"2.05948479816608"
"173",2,2014,46,"2014-11-17",69,656,10.5182926829268,48,1298,"3.6979969183359",2518,129827,"1.9395041093147"
"174",2,2014,47,"2014-11-24",77,735,10.4761904761905,54,1342,"4.02384500745157",2779,128115,"2.16914490887094"
"175",2,2014,48,"2014-12-01",77,739,10.4194857916103,67,1293,"5.18174787316319",2773,113514,"2.44287048293603"
"176",2,2014,49,"2014-12-08",116,889,13.0483689538808,168,1589,"10.5726872246696",3253,139755,"2.32764480698365"
"177",2,2014,50,"2014-12-15",85,724,11.7403314917127,290,1928,"15.0414937759336",3363,132008,"2.54757287437125"
"178",2,2014,51,"2014-12-22",159,1016,15.6496062992126,557,2695,"20.6679035250464",3877,134590,"2.88060034177874"
"179",2,2014,52,"2014-12-29",202,1238,16.3166397415186,989,3272,"30.2261613691932",4482,116203,"3.85704327771228"
"180",2,2015,1,"2015-01-12",111,838,13.2458233890215,966,4264,"22.6547842401501",4203,127317,"3.30120879379816"
"181",2,2015,2,"2015-01-19",138,1047,13.1805157593123,945,3952,"23.9119433198381",4667,129780,"3.59608568346432"
"182",2,2015,3,"2015-01-26",136,1031,13.1910766246363,1099,3992,"27.5300601202405",5217,133241,"3.91546145705901"
"183",2,2015,4,"2015-02-02",129,1071,12.0448179271709,970,3716,"26.1033369214209",4422,117405,"3.76644946978408"
"184",2,2015,5,"2015-02-09",126,1095,11.5068493150685,815,3425,"23.7956204379562",4359,120589,"3.61475756495203"
"185",2,2015,6,"2015-02-16",127,972,13.0658436213992,631,3153,"20.0126863304789",4044,122385,"3.30432651060179"
"186",2,2015,7,"2015-02-23",86,881,9.76163450624291,490,2724,"17.9882525697504",2975,112451,"2.64559674880615"
"187",2,2015,8,"2015-03-02",88,858,10.2564102564103,338,2505,"13.4930139720559",2695,120504,"2.23644028413995"
"188",2,2015,9,"2015-03-09",56,689,8.12772133526851,303,2202,"13.7602179836512",2362,118832,"1.98768008617207"
"189",2,2015,10,"2015-03-16",88,803,10.958904109589,279,2287,"12.1993878443376",2465,127113,"1.93921943467623"
"190",2,2015,11,"2015-03-23",73,634,11.5141955835962,287,2213,"12.9688206055129",2479,119660,"2.07170315895036"
"191",2,2015,12,"2015-03-30",59,529,11.1531190926276,296,2146,"13.7931034482759",2631,123783,"2.12549380771188"
"192",2,2015,13,"2015-04-06",76,706,10.7648725212465,271,1862,"14.5542427497315",2391,118303,"2.021081460318"
"193",2,2015,14,"2015-04-13",54,568,9.50704225352113,204,1862,"10.9559613319012",2144,117083,"1.83117959054688"
"194",2,2015,15,"2015-04-20",70,707,9.9009900990099,173,1730,"10.0",1915,123420,"1.55161238048939"
"195",2,2015,16,"2015-04-27",44,639,6.88575899843505,93,1453,"6.40055058499656",1948,121080,"1.60885365047902"
"196",2,2015,17,"2015-05-04",53,656,8.07926829268293,71,1379,"5.14865844815083",1928,121995,"1.58039263904258"
"197",2,2015,18,"2015-05-11",64,686,9.32944606413994,33,1209,"2.72952853598015",2194,130967,"1.67523116510266"
"198",2,2015,19,"2015-05-18",54,632,8.54430379746835,36,1089,"3.30578512396694",1975,126112,"1.56606825678762"
"199",2,2015,20,"2015-05-25",42,709,5.92383638928068,20,972,"2.05761316872428",1943,119586,"1.62477213051695"
"200",2,2015,21,"2015-06-01",54,628,8.59872611464968,15,923,"1.62513542795233",1822,110865,"1.64344022008749"
"201",2,2015,22,"2015-06-08",36,633,5.68720379146919,14,774,"1.80878552971576",1624,112774,"1.44004823806906"
"202",2,2015,23,"2015-06-15",33,681,4.84581497797357,8,893,"0.895856662933931",1789,119062,"1.50257848851859"
"203",2,2015,24,"2015-06-22",21,595,3.52941176470588,2,809,"0.247218788627936",1455,118426,"1.22861533784811"
"204",2,2015,25,"2015-06-29",24,570,4.21052631578947,2,741,"0.269905533063428",1575,112624,"1.39845858786759"
"205",2,2015,26,"2015-07-06",24,569,4.21792618629174,3,683,"0.439238653001464",1403,104410,"1.343741020975"
"206",2,2015,27,"2015-07-13",23,583,3.9451114922813,7,760,"0.921052631578947",1259,113589,"1.1083819736066"
"207",2,2015,28,"2015-07-20",24,529,4.53686200378072,1,700,"0.142857142857143",1210,114106,"1.06041750652902"
"208",2,2015,29,"2015-07-27",30,586,5.11945392491468,2,653,"0.306278713629403",1143,112116,"1.01947982446752"
"209",2,2015,30,"2015-08-03",15,504,2.97619047619048,4,660,"0.606060606060606",1310,112700,"1.16237799467613"
"210",2,2015,31,"2015-08-10",30,557,5.38599640933573,12,678,"1.76991150442478",1451,114673,"1.26533708893985"
"211",2,2015,32,"2015-08-17",31,577,5.37261698440208,9,647,"1.39103554868624",1294,114270,"1.13240570578455"
"212",2,2015,33,"2015-08-24",21,588,3.57142857142857,4,685,"0.583941605839416",1204,114485,"1.05166615713849"
"213",2,2015,34,"2015-08-31",28,614,4.56026058631922,7,693,"1.01010101010101",1146,112156,"1.02179107671458"
"214",2,2015,35,"2015-09-07",41,701,5.84878744650499,11,629,"1.74880763116057",1197,114906,"1.04172105895254"
"215",2,2015,36,"2015-09-14",60,669,8.96860986547085,11,652,"1.68711656441718",1157,111970,"1.03331249441815"
"216",2,2015,37,"2015-09-21",81,726,11.1570247933884,7,798,"0.87719298245614",1402,115025,"1.21886546402956"
"217",2,2015,38,"2015-09-28",83,758,10.9498680738786,8,1008,"0.793650793650794",1624,114974,"1.41249325934559"
"218",2,2015,39,"2015-10-05",92,889,10.3487064116985,11,1119,"0.98302055406613",1496,107637,"1.38985664780698"
"219",2,2015,40,"2015-10-12",90,820,10.9756097560976,9,1222,"0.736497545008183",1544,117148,"1.31799091747192"
"220",2,2015,41,"2015-10-19",83,791,10.4930467762326,11,1383,"0.795372378886479",1593,112261,"1.4190146177212"
"221",2,2015,42,"2015-10-26",98,842,11.6389548693587,6,1371,"0.437636761487965",1761,110709,"1.5906565861854"
"222",2,2015,43,"2015-11-02",66,721,9.15395284327323,11,1339,"0.82150858849888",1528,101933,"1.49902386861958"
"223",2,2015,53,"2015-01-05",154,1039,14.8219441770934,0,0,NA,0,0,NA
"224",3,2013,38,"2013-09-23",122,1033,11.810261374637,0,0,NA,0,0,NA
"225",3,2013,39,"2013-09-30",118,1137,10.3781882145998,0,0,NA,0,0,NA
"226",3,2013,40,"2013-10-07",133,1193,11.1483654652137,3,409,"0.733496332518337",1289,117824,"1.09400461705595"
"227",3,2013,41,"2013-10-14",135,1241,10.8783239323127,1,456,"0.219298245614035",1287,109661,"1.17361687382023"
"228",3,2013,42,"2013-10-21",150,1295,11.5830115830116,1,492,"0.203252032520325",1412,114582,"1.23230524864289"
"229",3,2013,43,"2013-10-28",124,1265,9.80237154150198,13,506,"2.56916996047431",1559,117629,"1.32535344175331"
"230",3,2013,44,"2013-11-04",129,1252,10.3035143769968,2,533,"0.375234521575985",1559,116848,"1.33421196768451"
"231",3,2013,45,"2013-11-11",182,1315,13.8403041825095,5,604,"0.827814569536424",1577,118106,"1.33524122398523"
"232",3,2013,46,"2013-11-18",121,1278,9.4679186228482,13,610,"2.13114754098361",1677,116428,"1.44037516748548"
"233",3,2013,47,"2013-11-25",157,1200,13.0833333333333,29,591,"4.90693739424704",1720,117589,"1.46272185323457"
"234",3,2013,48,"2013-12-02",155,1345,11.5241635687732,32,520,"6.15384615384615",1600,90957,"1.75907296854558"
"235",3,2013,49,"2013-12-09",150,1231,12.1852152721365,75,808,"9.28217821782178",2094,118622,"1.76527119758561"
"236",3,2013,50,"2013-12-16",138,1191,11.5869017632242,102,792,"12.8787878787879",1996,106265,"1.87832306027384"
"237",3,2013,51,"2013-12-23",187,1411,13.2530120481928,209,981,"21.3047910295617",2521,109514,"2.30198878682178"
"238",3,2013,52,"2013-12-30",331,2451,13.5046919624643,369,1148,"32.1428571428571",3254,98579,"3.30090587244748"
"239",3,2014,1,"2014-01-06",376,2697,13.9414163885799,416,1437,"28.9491997216423",3981,106585,"3.73504714547075"
